PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T01_Launch	0.049	0.06385166666666667	0.185	600	0	0.0	0.45351473922902497	0.012220293079572115	0.062422222222222226	0.062	0.081	0.112
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T02_ServiceOnly	0.497	0.5366334991708126	1.181	603	0	0.0	0.4557823129251701	0.034697137571144954	0.534354898336414	0.531	0.579	0.604
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T03_IMEI	0.296	0.3390199335548173	0.989	602	0	0.0	0.455026455026455	0.0542535809617624	0.33361296296296294	0.314	0.438	0.458
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T04_IMEI_AfterComptibilty	0.236	0.28408652246256244	0.479	601	0	0.0	0.45427059712774	0.0471483609873685	0.27937153419593347	0.263	0.387	0.43
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T05_Summary_CT	0.121	0.12612146422628953	0.427	601	0	0.0	0.45427059712774	0.01276606514117268	0.12544649446494466	0.125	0.129	0.134
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T06_CreateAccount	3.572	4.4255830564784056	7.137	602	0	0.0	0.455026455026455	0.45506053581755745	4.400688888888888	4.3665	5.2565	5.914
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T07_CreateAcct2_SwitchtoVisible	3.393	4.480222961730449	7.499	601	0	0.0	0.45427059712774	0.8186435425426627	4.416012939001848	4.1425	6.1815	6.609
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T08_Address_next	1.708	7.815855	20.468	600	0	0.0	0.45351473922902497	2.5865388936067832	7.931585185185185	9.0915	10.2585	10.96
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T09_keepurnumber	0.76	1.0943194675540764	2.224	601	0	0.0	0.45427059712774	0.16555539119475768	1.0887878228782288	1.1135	1.3195	1.4655
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T10_AccountDetails	2.518	2.9569253731343283	10.038	603	0	0.0	0.4557823129251701	0.5557210117848514	2.8625055555555554	2.829	3.509	5.4565
PROD_M_BYOD_01072020	Actions	Visible_M_BYOD_T11_Onyourway	0.457	0.498105	0.838	600	0	0.0	0.45351473922902497	0.028838979989479763	0.49597412199630314	0.496	0.533	0.57
PROD_M_Device_02062020	Actions	Visible_M_Device_T01_Launch	0.049	0.06295255474452555	0.197	548	0	0.0	0.41421012849584277	0.009915561116741588	0.06214401622718053	0.061	0.078	0.092
PROD_M_Device_02062020	Actions	Visible_M_Device_T02_ShopService	0.236	0.28223956442831216	0.642	551	0	0.0	0.41647770219198793	0.037010579294389896	0.277758064516129	0.273	0.357	0.408
PROD_M_Device_02062020	Actions	Visible_M_Device_T03_SelectPhone	0.046	0.06106521739130435	0.469	552	0	0.0	0.41723356009070295	0.024322509737112717	0.05819678714859437	0.057	0.073	0.126
PROD_M_Device_02062020	Actions	Visible_M_Device_T04_ProductDetails	0.013	0.019196043165467625	0.056	556	0	0.0	0.42025699168556313	0.004162152997110735	0.018848790322580643	0.018	0.026	0.035
PROD_M_Device_02062020	Actions	Visible_M_Device_T05_Protect	0.238	0.3025631768953069	0.688	554	0	0.0	0.41874527588813304	0.06400017923031755	0.2938117408906883	0.288	0.454	0.545
PROD_M_Device_02062020	Actions	Visible_M_Device_T06_AddtoBag	0.288	0.36112341197822145	1.249	551	0	0.0	0.41647770219198793	0.0730923671931761	0.35190872210953345	0.348	0.496	0.603
PROD_M_Device_02062020	Actions	Visible_M_Device_T08_Createacct	2.775	3.6687686703096536	6.276	549	0	0.0	0.41496598639455784	0.4487485776519988	3.6414919191919193	3.593	4.52	4.997
PROD_M_Device_02062020	Actions	Visible_M_Device_T09_CreateAcct2_SwitchtoVisible	3.422	4.5208911070780395	7.751	551	0	0.0	0.41647770219198793	0.9165015174358218	4.442122222222222	4.1345	6.4815	6.856
PROD_M_Device_02062020	Actions	Visible_M_Device_T10_Address_next	1.469	7.949827272727273	17.757	550	0	0.0	0.41572184429327286	2.6435431209723	8.07500808080808	9.2175	10.4985	11.944
PROD_M_Device_02062020	Actions	Visible_M_Device_T11_keepurnumber	0.602	0.9579219600725953	1.835	551	0	0.0	0.41647770219198793	0.16662479128431473	0.9525282828282828	0.971	1.2135	1.4075
PROD_M_Device_02062020	Actions	Visible_M_Device_T12_AccountDetails	1.873	2.617814882032668	6.235	551	0	0.0	0.41647770219198793	0.4610236101199428	2.55434584178499	2.514	3.1485	5.0165
PROD_M_Device_02062020	Actions	Visible_M_Device_T13_Onyourway	0.19	0.5656575591985428	1.1	549	0	0.0	0.41496598639455784	0.14916349802990642	0.566729674796748	0.584	0.772	0.913
